Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),
2020,1,8,4,30,0,0,0,0,0,0,0,-0.4,125.09,0,0.13,0.4,0.6000000000000001,248,99.91,-0.4,1008,0.0000,N/A
2020,1,8,5,30,0,0,0,0,0,0,0,-0.8,113.07000000000001,0,0.13,0.4,0.6000000000000001,242,100,-0.8,1008,0.0000,N/A
2020,1,8,6,30,0,0,0,0,0,0,0,-0.7000000000000001,101.38,0,0.13,0.5,0.6000000000000001,243,98.7,-0.5,1009,0.0000,N/A
2020,1,8,7,30,9,113,10,9,113,10,0,-0.9,89.72,0,0.13,0.6000000000000001,0.7000000000000001,241,88,0.9,1009,0.0000,N/A
2020,1,8,8,30,40,642,152,40,642,152,0,-0.6000000000000001,79.92,0,0.13,0.7000000000000001,0.7000000000000001,238,73.89,3.6,1010,7.2468,N/A
2020,1,8,9,30,54,822,321,54,822,321,0,0.2,71.02,0,0.13,0.9,0.7000000000000001,239,62.11,7,1010,16.2819,N/A
2020,1,8,10,30,61,904,458,61,904,458,0,0.30000000000000004,63.980000000000004,0,0.13,1.1,0.7000000000000001,250,51.35,9.9,1010,24.6100,N/A
2020,1,8,11,30,66,939,542,66,939,542,0,-1.1,59.52,0,0.13,1.2000000000000002,0.7000000000000001,263,41.730000000000004,11.5,1009,29.9644,N/A
2020,1,8,12,30,69,939,563,69,939,563,0,-0.8,58.24,0,0.13,1.3,0.8,272,40.76,12.200000000000001,1009,31.3478,N/A
2020,1,8,13,30,69,918,523,69,918,523,0,0.4,60.370000000000005,0,0.13,1.2000000000000002,0.8,279,43.64,12.4,1009,28.7705,N/A
2020,1,8,14,30,63,873,424,63,873,424,0,1.2000000000000002,65.55,0,0.13,1.1,0.8,285,47.27,12.100000000000001,1010,22.5226,N/A
2020,1,8,15,30,51,785,279,51,785,279,0,1.8,73.13,0,0.13,0.8,0.8,289,53.51,10.9,1011,13.8770,N/A
2020,1,8,16,30,33,572,109,33,572,109,0,2.7,82.39,0,0.13,0.5,0.8,294,66.8,8.5,1012,0.0000,N/A
2020,1,8,17,30,0,0,0,0,0,0,0,2.3000000000000003,93.01,0,0.13,0.5,0.7000000000000001,303,75.06,6.4,1013,0.0000,N/A
2020,1,8,18,30,0,0,0,0,0,0,0,1.8,104.3,0,0.13,0.5,0.7000000000000001,308,75.46000000000001,5.800000000000001,1013,0.0000,N/A
2020,1,8,19,30,0,0,0,0,0,0,0,1.2000000000000002,116.09,0,0.13,0.4,0.6000000000000001,324,81.9,4,1015,0.0000,N/A
2020,1,8,20,30,0,0,0,0,0,0,0,0.4,128.16,0,0.13,0.4,0.6000000000000001,334,82.49,3.1,1016,0.0000,N/A
2020,1,8,21,30,0,0,0,0,0,0,0,-0.4,140.25,0,0.13,0.4,0.6000000000000001,342,83.76,2.1,1017,0.0000,N/A
2020,1,8,22,30,0,0,0,0,0,0,0,-1,151.97,0,0.13,0.4,0.6000000000000001,348,84.77,1.3,1017,0.0000,N/A
2020,1,8,23,30,0,0,0,0,0,0,0,-1.5,162.08,0,0.13,0.4,0.6000000000000001,354,85.94,0.6000000000000001,1018,0.0000,N/A
2020,1,9,0,30,0,0,0,0,0,0,0,-1.9000000000000001,166.08,0,0.13,0.30000000000000004,0.6000000000000001,183,86.91,0,1018,0.0000,N/A
2020,1,9,1,30,0,0,0,0,0,0,0,-2.3000000000000003,159.84,0,0.13,0.30000000000000004,0.6000000000000001,14,87.16,-0.4,1019,0.0000,N/A
2020,1,9,2,30,0,0,0,0,0,0,0,-2.6,149.1,0,0.13,0.30000000000000004,0.7000000000000001,27,87.78,-0.8,1019,0.0000,N/A
2020,1,9,3,30,0,0,0,0,0,0,0,-2.8000000000000003,137.23,0,0.13,0.30000000000000004,0.7000000000000001,40,88.85000000000001,-1.2000000000000002,1020,0.0000,N/A
2020,1,9,4,30,0,0,0,0,0,0,0,-3,125.11,0,0.13,0.4,0.7000000000000001,54,89.63,-1.5,1020,0.0000,N/A
2020,1,9,5,30,0,0,0,0,0,0,0,-3,113.08,0,0.13,0.4,0.7000000000000001,65,91.39,-1.8,1021,0.0000,N/A
2020,1,9,6,30,0,0,0,0,0,0,0,-3,101.38,0,0.13,0.4,0.7000000000000001,73,93.10000000000001,-2,1022,0.0000,N/A
2020,1,9,7,30,9,121,10,9,121,10,0,-2.9000000000000004,89.7,0,0.13,0.5,0.7000000000000001,74,87.33,-1.1,1023,0.0000,N/A
2020,1,9,8,30,38,654,153,38,654,153,0,-2.6,79.89,0,0.13,0.7000000000000001,0.7000000000000001,77,74.55,1.4000000000000001,1024,7.2941,N/A
2020,1,9,9,30,51,833,323,51,833,323,0,-3.6,70.97,0,0.13,0.8,0.7000000000000001,84,57.300000000000004,4.1000000000000005,1024,16.3908,N/A
2020,1,9,10,30,59,912,460,59,912,460,0,-3.9000000000000004,63.9,0,0.13,0.7000000000000001,0.7000000000000001,87,48.06,6.300000000000001,1024,24.7314,N/A
2020,1,9,11,30,62,948,545,62,948,545,0,-3.5,59.4,0,0.13,0.7000000000000001,0.7000000000000001,93,44.15,8,1024,30.1509,N/A
2020,1,9,12,30,64,955,569,64,955,569,0,-3.1,58.1,0,0.13,0.6000000000000001,0.7000000000000001,104,41.97,9.200000000000001,1023,31.7057,N/A
2020,1,9,13,30,81,870,513,65,936,530,0,-2.5,60.21,0,0.13,0.6000000000000001,0.7000000000000001,113,42.230000000000004,9.700000000000001,1022,28.2473,N/A
2020,1,9,14,30,135,475,333,63,880,429,7,-1.7000000000000002,65.39,0,0.13,0.5,0.8,116,46.43,9.200000000000001,1022,17.7101,N/A
2020,1,9,15,30,72,609,250,54,781,283,7,0.2,72.96000000000001,14,0.13,0.4,0.8,111,60.65,7.300000000000001,1022,12.4543,N/A
2020,1,9,16,30,46,343,92,37,553,112,7,2.8000000000000003,82.23,64,0.13,0.30000000000000004,0.7000000000000001,105,87.48,4.7,1022,0.0000,N/A
2020,1,9,17,30,0,0,0,0,0,0,7,1.7000000000000002,92.85000000000001,14,0.13,0.30000000000000004,0.7000000000000001,104,88.31,3.4000000000000004,1023,0.0000,N/A
2020,1,9,18,30,0,0,0,0,0,0,7,1.3,104.14,0,0.13,0.30000000000000004,0.7000000000000001,105,86.36,3.4000000000000004,1023,0.0000,N/A
2020,1,9,19,30,0,0,0,0,0,0,7,1,115.94,0,0.13,0.4,0.8,112,83.34,3.6,1023,0.0000,N/A
2020,1,9,20,30,0,0,0,0,0,0,7,1,128,0,0.13,0.4,0.8,117,85.39,3.2,1023,0.0000,N/A
2020,1,9,21,30,0,0,0,0,0,0,7,1,140.1,0,0.13,0.4,0.9,117,87.23,2.9000000000000004,1023,0.0000,N/A
2020,1,9,22,30,0,0,0,0,0,0,7,0.8,151.81,0,0.13,0.30000000000000004,1.1,117,87.42,2.7,1022,0.0000,N/A
2020,1,9,23,30,0,0,0,0,0,0,7,1,161.91,0,0.13,0.30000000000000004,1.2000000000000002,118,89.24,2.6,1022,0.0000,N/A
2020,1,10,0,30,0,0,0,0,0,0,7,1,165.95000000000002,0,0.13,0.30000000000000004,1.2000000000000002,120,88.71000000000001,2.7,1021,0.0000,N/A
2020,1,10,1,30,0,0,0,0,0,0,7,1.2000000000000002,159.81,0,0.13,0.30000000000000004,1.3,126,89.28,2.8000000000000003,1021,0.0000,N/A
2020,1,10,2,30,0,0,0,0,0,0,7,1.5,149.1,0,0.13,0.30000000000000004,1.3,134,90.47,2.9000000000000004,1020,0.0000,N/A
2020,1,10,3,30,0,0,0,0,0,0,7,1.8,137.24,0,0.13,0.30000000000000004,1.3,142,92.55,2.9000000000000004,1020,0.0000,N/A
2020,1,10,4,30,0,0,0,0,0,0,7,2.1,125.12,0,0.13,0.30000000000000004,1.3,152,93.71000000000001,3,1019,0.0000,N/A
2020,1,10,5,30,0,0,0,0,0,0,7,2.3000000000000003,113.09,0,0.13,0.30000000000000004,1.4000000000000001,159,94.7,3.1,1020,0.0000,N/A
2020,1,10,6,30,0,0,0,0,0,0,7,2.9000000000000004,101.38,0,0.13,0.30000000000000004,1.4000000000000001,164,94.59,3.7,1020,0.0000,N/A
2020,1,10,7,30,4,0,4,9,47,9,7,3.9000000000000004,89.7,57,0.13,0.30000000000000004,1.5,169,93.99,4.800000000000001,1020,0.0000,N/A
2020,1,10,8,30,52,5,53,53,485,138,7,5,79.86,100,0.13,0.30000000000000004,1.6,172,88.60000000000001,6.800000000000001,1020,2.5266,N/A
2020,1,10,9,30,108,57,127,76,679,298,7,6.6000000000000005,70.91,0,0.13,0.4,1.7000000000000002,177,84.77,9,1021,6.4482,N/A
2020,1,10,10,30,144,5,146,91,763,428,4,8.4,63.81,0,0.13,0.5,1.8,185,82.35000000000001,11.3,1020,7.8545,N/A
2020,1,10,11,30,153,5,156,96,808,509,4,10.100000000000001,59.28,0,0.13,0.5,1.9000000000000001,185,78.98,13.700000000000001,1019,8.6362,N/A
2020,1,10,12,30,140,15,148,98,819,532,7,11.4,57.96,0,0.13,0.5,2,181,74.39,15.9,1018,8.2530,N/A
2020,1,10,13,30,217,140,287,96,795,493,7,12.3,60.04,0,0.13,0.6000000000000001,2.1,182,73.29,17.1,1017,15.8189,N/A
2020,1,10,14,30,177,98,218,90,731,397,7,13.100000000000001,65.21000000000001,0,0.13,0.5,2.2,183,76.60000000000001,17.2,1017,11.6097,N/A
2020,1,10,15,30,80,9,83,76,607,256,7,14,72.79,14,0.13,0.30000000000000004,2.3000000000000003,177,90.77,15.5,1017,4.1414,N/A
2020,1,10,16,30,37,3,37,48,352,97,7,13.3,82.06,100,0.13,0.30000000000000004,2.4000000000000004,166,100,13.3,1017,0.0000,N/A
2020,1,10,17,30,0,0,0,0,0,0,7,12.8,92.69,14,0.13,0.4,2.5,159,100,12.8,1017,0.0000,N/A
2020,1,10,18,30,0,0,0,0,0,0,8,13,103.98,0,0.13,0.4,2.5,158,100,13,1017,0.0000,N/A
2020,1,10,19,30,0,0,0,0,0,0,0,12.700000000000001,115.78,0,0.12,0.4,2.3000000000000003,154,100,12.700000000000001,1017,0.0000,N/A
2020,1,10,20,30,0,0,0,0,0,0,0,12.600000000000001,127.85000000000001,0,0.12,0.5,2.2,150,100,12.600000000000001,1016,0.0000,N/A
2020,1,10,21,30,0,0,0,0,0,0,7,12.4,139.94,0,0.12,0.5,2.3000000000000003,148,100,12.4,1016,0.0000,N/A
2020,1,10,22,30,0,0,0,0,0,0,7,12.3,151.64000000000001,0,0.12,0.5,2.5,150,100,12.3,1015,0.0000,N/A
2020,1,10,23,30,0,0,0,0,0,0,6,12.3,161.73,0,0.12,0.5,2.5,153,100,12.3,1014,0.0000,N/A
2020,1,11,0,30,0,0,0,0,0,0,7,12.600000000000001,165.81,0,0.12,0.5,2.4000000000000004,157,100,12.600000000000001,1014,0.0000,N/A
2020,1,11,1,30,0,0,0,0,0,0,7,12.9,159.76,0,0.12,0.5,2.4000000000000004,161,100,12.9,1014,0.0000,N/A
2020,1,11,2,30,0,0,0,0,0,0,7,13,149.09,0,0.12,0.6000000000000001,2.5,165,100,13,1014,0.0000,N/A
2020,1,11,3,30,0,0,0,0,0,0,7,13.100000000000001,137.24,0,0.12,0.6000000000000001,2.5,165,100,13.100000000000001,1013,0.0000,N/A
2020,1,11,4,30,0,0,0,0,0,0,7,13,125.13000000000001,0,0.12,0.5,2.5,162,100,13,1013,0.0000,N/A
2020,1,11,5,30,0,0,0,0,0,0,7,12.9,113.09,0,0.12,0.5,2.5,159,100,12.9,1012,0.0000,N/A
2020,1,11,6,30,0,0,0,0,0,0,7,12.9,101.37,0,0.12,0.5,2.5,160,100,12.9,1012,0.0000,N/A
2020,1,11,7,30,3,0,3,8,34,8,7,13.4,89.7,57,0.12,0.5,2.6,165,98.54,13.600000000000001,1012,0.0000,N/A
2020,1,11,8,30,52,3,53,54,435,131,7,14,79.82000000000001,100,0.12,0.6000000000000001,2.8000000000000003,171,94.8,14.8,1012,2.5265,N/A
2020,1,11,9,30,107,39,120,82,616,284,6,14.9,70.84,0,0.12,0.8,2.9000000000000004,177,91.39,16.3,1013,6.0967,N/A
2020,1,11,10,30,165,31,179,103,694,410,7,15.9,63.71,0,0.12,0.8,2.9000000000000004,178,89.62,17.6,1012,9.6366,N/A
2020,1,11,11,30,91,0,91,110,742,490,7,16.7,59.160000000000004,0,0.12,0.9,3,180,88.21000000000001,18.7,1011,5.0412,N/A
2020,1,11,12,30,82,0,82,111,756,514,7,17.400000000000002,57.800000000000004,0,0.12,0.9,3,181,86.99,19.6,1009,4.5765,N/A
2020,1,11,13,30,156,10,161,105,743,478,7,17.900000000000002,59.870000000000005,0,0.12,1,3.1,180,87.88,20,1008,8.8829,N/A
2020,1,11,14,30,112,2,113,93,697,387,4,18.5,65.04,0,0.12,1,3.2,179,89.74,20.200000000000003,1007,6.0255,N/A
2020,1,11,15,30,101,185,156,79,572,250,7,18.900000000000002,72.62,7,0.12,1,3.2,175,93.27,20,1006,7.7962,N/A
2020,1,11,16,30,44,23,47,53,284,93,4,19,81.89,100,0.12,1.1,3.2,172,96.83,19.5,1005,0.0000,N/A
2020,1,11,17,30,0,0,0,0,0,0,7,18.900000000000002,92.52,14,0.12,1.2000000000000002,3.3000000000000003,175,98.53,19.1,1005,0.0000,N/A
2020,1,11,18,30,0,0,0,0,0,0,7,18.7,103.82000000000001,0,0.12,1.2000000000000002,3.3000000000000003,177,98.04,19,1006,0.0000,N/A
2020,1,11,19,30,0,0,0,0,0,0,7,18.400000000000002,115.62,0,0.13,1.4000000000000001,3.8000000000000003,179,97.75,18.8,1005,0.0000,N/A
2020,1,11,20,30,0,0,0,0,0,0,6,18.3,127.69,0,0.13,1.5,4,177,96.98,18.8,1004,0.0000,N/A
2020,1,11,21,30,0,0,0,0,0,0,7,18.400000000000002,139.78,0,0.13,1.7000000000000002,4.1000000000000005,179,96.3,19,1003,0.0000,N/A
2020,1,11,22,30,0,0,0,0,0,0,6,18.7,151.48,0,0.13,1.8,4.4,184,95.21000000000001,19.5,1002,0.0000,N/A
2020,1,11,23,30,0,0,0,0,0,0,6,19.1,161.55,0,0.13,1.8,4.5,191,95.31,19.900000000000002,1002,0.0000,N/A
2020,1,12,0,30,0,0,0,0,0,0,6,19.400000000000002,165.66,0,0.13,1.7000000000000002,4.6000000000000005,200,95.31,20.200000000000003,1002,0.0000,N/A
2020,1,12,1,30,0,0,0,0,0,0,6,19.5,159.70000000000002,0,0.13,1.5,4.7,208,96.41,20.1,1002,0.0000,N/A
2020,1,12,2,30,0,0,0,0,0,0,6,19.5,149.08,0,0.13,1.2000000000000002,4.7,219,98.07000000000001,19.8,1003,0.0000,N/A
2020,1,12,3,30,0,0,0,0,0,0,6,19.3,137.24,0,0.13,1,4.1000000000000005,234,99.53,19.400000000000002,1004,0.0000,N/A
2020,1,12,4,30,0,0,0,0,0,0,6,18.6,125.13000000000001,0,0.13,0.8,3.2,248,100,18.6,1005,0.0000,N/A
2020,1,12,5,30,0,0,0,0,0,0,8,17.5,113.09,0,0.13,0.7000000000000001,2.3000000000000003,257,100,17.5,1006,0.0000,N/A
2020,1,12,6,30,0,0,0,0,0,0,8,16.2,101.36,0,0.13,0.6000000000000001,1.8,261,100,16.2,1008,0.0000,N/A
2020,1,12,7,30,5,0,5,8,94,9,7,15.200000000000001,89.68,57,0.13,0.5,1.6,260,96.34,15.8,1009,0.0000,N/A
2020,1,12,8,30,55,23,59,42,586,146,6,14.8,79.77,100,0.13,0.5,1.6,257,89.73,16.5,1010,2.8124,N/A
2020,1,12,9,30,95,32,106,58,764,310,7,14.100000000000001,70.77,0,0.13,0.6000000000000001,1.7000000000000002,262,81.17,17.400000000000002,1011,5.3889,N/A
2020,1,12,10,30,186,168,261,67,843,442,7,12.8,63.61,0,0.13,0.6000000000000001,1.9000000000000001,269,70.71000000000001,18.2,1011,14.0609,N/A
2020,1,12,11,30,224,97,274,72,878,524,7,11.5,59.02,0,0.13,0.5,2,265,62.68,18.8,1010,15.1910,N/A
2020,1,12,12,30,232,126,299,75,882,547,7,11,57.64,11,0.13,0.5,2.1,252,58.47,19.3,1010,16.7015,N/A
2020,1,12,13,30,168,153,245,74,862,509,3,10.9,59.69,0,0.13,0.5,2.2,240,57.410000000000004,19.5,1009,13.5315,N/A
2020,1,12,14,30,127,322,264,67,813,413,3,11.200000000000001,64.85,0,0.13,0.4,2.3000000000000003,230,59.6,19.3,1009,14.0970,N/A
2020,1,12,15,30,58,708,272,58,708,272,0,12.5,72.43,0,0.13,0.30000000000000004,2.4000000000000004,220,70.13,18,1009,13.6174,N/A
2020,1,12,16,30,39,476,108,39,476,108,0,14.5,81.72,0,0.13,0.30000000000000004,2.6,210,92.55,15.700000000000001,1010,0.0000,N/A
2020,1,12,17,30,0,0,0,0,0,0,0,13.100000000000001,92.35000000000001,0,0.13,0.30000000000000004,2.6,203,93.81,14.100000000000001,1010,0.0000,N/A
2020,1,12,18,30,0,0,0,0,0,0,0,12.8,103.66,0,0.13,0.30000000000000004,2.5,200,93.28,13.9,1010,0.0000,N/A
2020,1,12,19,30,0,0,0,0,0,0,7,13,115.46000000000001,0,0.13,0.30000000000000004,2.8000000000000003,206,94.07000000000001,13.9,1011,0.0000,N/A
2020,1,12,20,30,0,0,0,0,0,0,7,13.5,127.54,0,0.13,0.30000000000000004,3,209,95.31,14.200000000000001,1011,0.0000,N/A
2020,1,12,21,30,0,0,0,0,0,0,7,14.100000000000001,139.62,0,0.13,0.4,3.2,211,98.22,14.4,1011,0.0000,N/A
2020,1,12,22,30,0,0,0,0,0,0,7,14.600000000000001,151.31,0,0.13,0.4,3.4000000000000004,214,100,14.600000000000001,1011,0.0000,N/A
2020,1,12,23,30,0,0,0,0,0,0,7,14.8,161.37,0,0.13,0.30000000000000004,3.7,222,100,14.8,1011,0.0000,N/A
2020,1,13,0,30,0,0,0,0,0,0,7,15,165.51,0,0.13,0.30000000000000004,4.1000000000000005,231,100,15,1010,0.0000,N/A
2020,1,13,1,30,0,0,0,0,0,0,6,14.8,159.64000000000001,0,0.13,0.30000000000000004,4.4,242,100,14.8,1010,0.0000,N/A
2020,1,13,2,30,0,0,0,0,0,0,6,14.5,149.06,0,0.13,0.2,4.5,252,100,14.5,1010,0.0000,N/A
2020,1,13,3,30,0,0,0,0,0,0,6,14.4,137.24,0,0.13,0.2,4.4,262,100,14.4,1010,0.0000,N/A
2020,1,13,4,30,0,0,0,0,0,0,8,14.3,125.12,0,0.13,0.2,4.3,266,100,14.3,1011,0.0000,N/A
2020,1,13,5,30,0,0,0,0,0,0,7,14,113.08,0,0.13,0.2,4,257,100,14,1011,0.0000,N/A
2020,1,13,6,30,0,0,0,0,0,0,8,14,101.34,0,0.13,0.2,3.9000000000000004,251,100,14,1012,0.0000,N/A
2020,1,13,7,30,2,0,2,8,40,8,7,14.4,89.65,57,0.13,0.30000000000000004,3.9000000000000004,264,98.04,14.700000000000001,1012,0.0000,N/A
2020,1,13,8,30,21,0,21,53,424,129,8,15.100000000000001,79.71000000000001,100,0.13,0.30000000000000004,3.9000000000000004,286,97.45,15.5,1013,1.0010,N/A
2020,1,13,9,30,26,0,26,80,612,282,8,15.5,70.69,0,0.13,0.2,4,293,94.46000000000001,16.400000000000002,1013,1.3228,N/A
2020,1,13,10,30,19,0,19,100,687,407,6,16.1,63.5,0,0.13,0.2,4,272,91.23,17.5,1013,1.0244,N/A
2020,1,13,11,30,36,0,36,110,730,487,6,16.5,58.88,0,0.13,0.30000000000000004,4,249,89.98,18.2,1013,1.9975,N/A
2020,1,13,12,30,28,0,28,108,754,513,6,17,57.47,0,0.13,0.2,3.9000000000000004,240,92.14,18.3,1012,1.5654,N/A
2020,1,13,13,30,20,0,20,106,733,478,6,17.5,59.51,0,0.13,0.2,3.9000000000000004,230,94.88,18.3,1011,1.1058,N/A
2020,1,13,14,30,41,0,41,98,678,388,6,17.900000000000002,64.66,0,0.13,0.2,3.9000000000000004,211,98.23,18.2,1011,2.1923,N/A
2020,1,13,15,30,28,0,28,80,568,253,6,17.7,72.25,0,0.13,0.2,4,197,100,17.7,1011,1.4041,N/A
2020,1,13,16,30,22,0,22,51,323,99,6,17.1,81.54,100,0.13,0.2,4.1000000000000005,193,100,17.1,1011,0.0000,N/A
2020,1,13,17,30,0,0,0,0,0,0,6,16.8,92.18,29,0.13,0.30000000000000004,4.1000000000000005,199,100,16.8,1012,0.0000,N/A
2020,1,13,18,30,0,0,0,0,0,0,7,16.8,103.49000000000001,0,0.13,0.30000000000000004,4,203,100,16.8,1012,0.0000,N/A
2020,1,13,19,30,0,0,0,0,0,0,6,16.3,115.3,0,0.13,0.2,4,216,100,16.3,1012,0.0000,N/A
2020,1,13,20,30,0,0,0,0,0,0,7,16,127.38000000000001,0,0.13,0.2,4,224,100,16,1012,0.0000,N/A
2020,1,13,21,30,0,0,0,0,0,0,7,16,139.46,0,0.13,0.2,4,233,100,16,1012,0.0000,N/A
2020,1,13,22,30,0,0,0,0,0,0,6,16,151.14000000000001,0,0.13,0.2,3.9000000000000004,249,100,16,1012,0.0000,N/A
2020,1,13,23,30,0,0,0,0,0,0,6,15.700000000000001,161.18,0,0.13,0.2,3.8000000000000003,264,100,15.700000000000001,1011,0.0000,N/A
2020,1,14,0,30,0,0,0,0,0,0,6,15.4,165.34,0,0.13,0.2,3.6,264,100,15.4,1011,0.0000,N/A
2020,1,14,1,30,0,0,0,0,0,0,6,15.3,159.57,0,0.13,0.2,3.6,258,100,15.3,1010,0.0000,N/A
2020,1,14,2,30,0,0,0,0,0,0,4,15.100000000000001,149.04,0,0.13,0.2,3.6,249,100,15.100000000000001,1010,0.0000,N/A
2020,1,14,3,30,0,0,0,0,0,0,6,15,137.23,0,0.13,0.30000000000000004,3.6,239,100,15,1010,0.0000,N/A
2020,1,14,4,30,0,0,0,0,0,0,7,14.9,125.11,0,0.13,0.30000000000000004,3.6,234,100,14.9,1010,0.0000,N/A
2020,1,14,5,30,0,0,0,0,0,0,8,14.9,113.06,0,0.13,0.30000000000000004,3.7,223,100,14.9,1010,0.0000,N/A
2020,1,14,6,30,0,0,0,0,0,0,8,15.100000000000001,101.31,0,0.13,0.30000000000000004,3.9000000000000004,200,100,15.100000000000001,1009,0.0000,N/A
2020,1,14,7,30,2,0,2,8,43,8,8,15.5,89.62,57,0.13,0.4,4,180,98.4,15.8,1008,0.0000,N/A
2020,1,14,8,30,23,0,23,52,438,131,6,16.400000000000002,79.65,100,0.13,0.4,4.1000000000000005,172,97.77,16.8,1008,1.0963,N/A
2020,1,14,9,30,118,85,146,76,628,285,7,17.3,70.60000000000001,11,0.13,0.5,4.2,180,97.86,17.6,1008,7.4339,N/A
2020,1,14,10,30,115,3,116,88,732,416,3,17.7,63.38,21,0.13,0.6000000000000001,3.9000000000000004,199,95.9,18.400000000000002,1008,6.2592,N/A
2020,1,14,11,30,163,25,176,86,806,504,4,18.2,58.730000000000004,0,0.13,0.7000000000000001,3.6,217,92.5,19.400000000000002,1007,9.7735,N/A
2020,1,14,12,30,134,5,137,83,832,532,8,18.400000000000002,57.300000000000004,0,0.13,0.8,3.5,231,87.23,20.6,1006,7.6661,N/A
2020,1,14,13,30,28,0,28,81,813,496,8,18.6,59.32,0,0.13,0.8,3.5,236,86.41,21,1005,1.5497,N/A
2020,1,14,14,30,144,89,182,77,756,403,4,18.900000000000002,64.47,0,0.13,0.6000000000000001,3.6,236,90.29,20.5,1005,9.7453,N/A
2020,1,14,15,30,69,41,82,65,657,267,7,19.1,72.06,0,0.13,0.4,3.5,234,96.15,19.700000000000003,1004,4.1194,N/A
2020,1,14,16,30,40,1,40,43,449,110,7,17.900000000000002,81.36,100,0.13,0.30000000000000004,3.3000000000000003,227,100,17.900000000000002,1004,0.0000,N/A
2020,1,14,17,30,1,0,1,2,14,2,6,16.7,92,29,0.13,0.30000000000000004,3.2,227,100,16.7,1004,0.0000,N/A
2020,1,14,18,30,0,0,0,0,0,0,7,16.8,103.32000000000001,0,0.13,0.30000000000000004,3.2,232,100,16.8,1005,0.0000,N/A
2020,1,14,19,30,0,0,0,0,0,0,6,17,115.14,0,0.13,0.30000000000000004,3.3000000000000003,250,100,17,1006,0.0000,N/A
2020,1,14,20,30,0,0,0,0,0,0,6,16.400000000000002,127.22,0,0.13,0.30000000000000004,3.2,273,100,16.400000000000002,1006,0.0000,N/A
2020,1,14,21,30,0,0,0,0,0,0,6,16.1,139.3,0,0.13,0.30000000000000004,3.2,297,100,16.1,1006,0.0000,N/A
2020,1,14,22,30,0,0,0,0,0,0,6,15.700000000000001,150.96,0,0.13,0.30000000000000004,3.1,317,100,15.700000000000001,1006,0.0000,N/A
2020,1,14,23,30,0,0,0,0,0,0,7,15.4,160.99,0,0.13,0.30000000000000004,2.8000000000000003,332,100,15.4,1006,0.0000,N/A
2020,1,15,0,30,0,0,0,0,0,0,7,14.9,165.17000000000002,0,0.13,0.4,2.3000000000000003,343,100,14.9,1006,0.0000,N/A
2020,1,15,1,30,0,0,0,0,0,0,7,13.9,159.49,0,0.13,0.30000000000000004,1.9000000000000001,353,100,13.9,1006,0.0000,N/A
2020,1,15,2,30,0,0,0,0,0,0,7,12.700000000000001,149,0,0.13,0.30000000000000004,1.7000000000000002,180,100,12.700000000000001,1007,0.0000,N/A
2020,1,15,3,30,0,0,0,0,0,0,7,11.9,137.21,0,0.13,0.30000000000000004,1.7000000000000002,6,100,11.9,1007,0.0000,N/A
2020,1,15,4,30,0,0,0,0,0,0,6,11.5,125.10000000000001,0,0.13,0.30000000000000004,1.6,12,100,11.5,1007,0.0000,N/A
2020,1,15,5,30,0,0,0,0,0,0,6,11,113.04,0,0.13,0.30000000000000004,1.6,25,100,11,1007,0.0000,N/A
2020,1,15,6,30,0,0,0,0,0,0,4,10.5,101.28,0,0.13,0.30000000000000004,1.6,40,100,10.5,1008,0.0000,N/A
2020,1,15,7,30,4,15,4,9,86,10,4,10.3,89.57000000000001,50,0.13,0.4,1.6,52,95.23,11,1008,0.0000,N/A
2020,1,15,8,30,50,477,136,45,565,147,0,10.9,79.58,18,0.13,0.4,1.8,69,89.26,12.600000000000001,1009,6.4822,N/A
2020,1,15,9,30,118,180,178,63,744,311,3,11.700000000000001,70.5,0,0.13,0.4,1.9000000000000001,91,83.75,14.4,1009,9.0715,N/A
